1.816134774255649065e+00,7.869021171996293251e-02,1.229683102049229822e-03,6.634117443903675415e-02,6.077865885858368067e+00,1.505020513619387268e+00,4.270803749658657472e-02,2.815585998332652013e-04,2.663094285771490100e+00,9.960113890594647634e-02
1.092283963619856690e+00,9.547586103135408120e-02,1.536075560498046224e-03,5.877989493783748048e-02,2.832034445714139981e+00,2.493908113647673730e+00,1.227317273489221816e-01,3.154305364746318153e-04,2.215810460899275469e+00,5.952334321965550845e-02
1.159701812370750984e+00,5.143754178401405835e-02,9.177403931313725133e-04,7.490861851812419259e-02,7.528901224751244570e+00,8.955561318371951796e-01,1.082621161909973206e-01,3.608602967989939757e-04,3.868396937879238884e+00,7.974441120223346724e-02
1.783078700291660157e+00,9.806830848450592830e-02,6.946720602652044132e-04,3.555770706736845199e-02,8.295624356442024450e+00,1.108210001097199804e+00,1.358809872829639109e-01,7.810596179660281389e-04,1.376033178520809308e+00,4.039477081594580049e-02
1.813495676652529198e+00,7.499462067016907096e-02,7.240635545776380943e-04,3.195124933728464567e-02,3.585005578387510994e+00,1.425048631974335844e+00,1.068515850334376127e-01,4.644768738034636842e-04,2.293653875013205834e+00,1.131794112342898034e-01
1.943918193789758719e+00,6.824429522793322433e-02,5.144678542560140230e-04,4.157623518803446605e-02,5.231956455614161783e+00,1.821813822470807143e+00,1.083892913775570954e-01,5.781866412021955705e-04,3.337284895846035937e+00,9.874012764750585147e-02
1.012403047230761466e+00,7.219359709906572609e-02,1.257495810464526187e-03,5.653444501809078843e-02,5.192940151959707151e+00,6.913331960597959291e-01,1.260036446073413419e-01,2.780210533956736655e-04,2.459255459980133285e+00,6.932383174826123318e-02
1.982512047428676150e+00,8.285065205679068012e-02,1.740892860811382422e-03,7.233490020681203336e-02,4.089416555596370628e+00,1.678715262003755759e+00,1.249503540066556617e-01,6.281927888164306507e-04,2.897384490886293573e+00,9.013785444406058334e-02
1.453025510019420707e+00,3.628800648430743903e-02,8.185104085100092892e-04,2.249210610968366622e-02,6.292384694850249538e+00,9.851480300323495198e-01,1.089425721675260916e-01,7.811409004433254172e-04,2.785109980165625831e+00,8.993973447929179410e-02
5.089892240624444009e-01,9.857654017406305980e-02,1.767933265997017776e-03,7.652805824185926475e-02,5.936083881359342840e+00,1.776713027788549004e+00,1.073412272108202892e-01,7.965939535528927416e-04,3.263990328323186141e+00,3.966361650955799178e-02
6.569622489449596925e-01,5.172375954321308672e-02,1.406056632497422638e-03,4.527958620563660164e-02,5.388521104895683145e+00,2.562624055325126715e+00,1.168664747143318694e-01,8.811230163689887790e-04,1.390502774245570894e+00,5.244729570709111277e-02
9.394039432068796991e-01,4.134177060799901215e-02,9.882632977143315615e-04,5.106421880141663594e-02,6.456370270949992829e+00,1.565323636274117192e+00,8.867721171185335982e-02,5.883168122010624512e-04,1.352819537084237744e+00,9.337469544325184556e-02
9.348125879293199825e-01,8.267842577657336101e-02,1.549234486955420893e-03,5.554373427550707981e-02,8.064921279661115605e+00,8.312551043849865096e-01,6.644842856306482082e-02,6.635939276613119983e-04,3.450625375953218388e+00,7.519881654034507590e-02
6.128002207681010338e-01,7.371422977973471347e-02,1.457852039794390372e-03,6.667758110645771730e-02,5.030000770572915947e+00,1.837068208499791355e+00,1.269345763180269870e-01,3.832729778505557759e-04,2.472818850152523229e+00,1.084881634787229626e-01
1.344510103338147244e+00,2.970429342587796451e-02,1.855335595013686599e-03,6.830739789256684569e-02,6.056686898414545439e+00,9.456652702851437997e-01,1.162288281697854420e-01,5.997223443813288080e-04,3.118844389873657086e+00,7.792209166154354105e-02
1.591713298470880833e+00,2.762877326332813244e-02,8.346514897936271535e-04,6.771236639054928341e-02,5.434796436924337115e+00,7.617952642958382148e-01,8.907800691905537471e-02,3.371276608993035453e-04,2.568522172414881233e+00,1.066167085716489965e-01
1.547778518445528828e+00,7.700689235718372050e-02,1.224089423686204863e-03,4.091146715859123040e-02,3.985995327539524347e+00,2.348563741811633854e+00,1.568807346041486417e-01,3.292637335185291691e-04,1.503829147442438119e+00,1.119740445419760838e-01
8.832855018503412703e-01,4.713718518953152053e-02,1.222439003998016405e-03,3.175094718045292502e-02,5.738086719179735340e+00,8.603294685247074858e-01,5.127366463195602575e-02,9.003618191892551886e-04,3.267524692443749323e+00,8.097307861668093243e-02
8.376874055930865204e-01,4.121958226193475627e-02,1.716136276965695654e-03,6.955552369101235255e-02,5.446843396472184295e+00,1.189577751539026673e+00,9.232695138910732013e-02,3.384776238564351581e-04,1.718014446092914316e+00,8.058726772052562937e-02
9.005424788958137361e-01,6.788609681088927927e-02,8.778701955618173867e-04,3.641305133753214296e-02,5.193879867968204778e+00,2.554402359575270509e+00,1.420732495512791460e-01,4.648157289254148069e-04,3.022311744601893224e+00,9.562121219632613300e-02
1.708502771782300478e+00,3.885390314653058841e-02,1.829786633451586236e-03,6.276458124291051099e-02,7.853721783307678450e+00,7.872652755456401863e-01,1.036143827737381895e-01,6.658292771919874058e-04,2.806852285189363361e+00,1.120996245760548654e-01
1.370585234281329834e+00,4.823638286905053418e-02,1.449360272836151906e-03,3.902713629887677449e-02,8.536315756891166728e+00,1.337834937550872239e+00,1.402608308700540596e-01,7.129373214314192091e-04,1.867452513375153611e+00,6.431971073534520356e-02
5.098883335981201359e-01,7.206929380258389473e-02,1.020112636487434474e-03,3.246324266525441732e-02,7.757534254502202131e+00,1.474959873734431604e+00,5.156942617188684658e-02,5.785002666943403525e-04,3.840237730384785664e+00,5.744679112232323193e-02
1.828466253446327849e+00,6.638013384539566408e-02,1.723890934533105039e-03,7.492973623826991447e-02,5.208514824066385884e+00,1.623895523650884298e+00,1.076918370357431987e-01,6.415586895153765163e-04,1.898093557384399777e+00,7.884426390616974811e-02
1.722120256110342584e+00,4.535177693196734694e-02,1.085511723109505158e-03,4.256931627258125905e-02,2.223908176912226864e+00,1.661518896447242266e+00,4.232434358370668059e-02,6.284936560627013861e-04,1.924634967755329829e+00,9.858242396414657049e-02
1.449375419274772536e+00,3.855806066980499436e-02,1.413890661122564575e-03,2.873533848387539030e-02,6.457610713703598293e+00,1.286856636625251848e+00,7.460796111662122698e-02,4.668875956539095826e-04,3.077575427832567989e+00,8.356047853115941559e-02
5.728949891190694421e-01,3.270395776348817424e-02,5.179801822498029474e-04,2.567371062259850983e-02,5.560202557156383563e+00,1.983795411212162296e+00,5.230595820488648934e-02,4.162643039406451785e-04,3.218348803999879326e+00,5.189648098776931257e-02
1.084766165651901204e+00,9.499508422623001436e-02,5.744948547984964635e-04,3.648721950942948600e-02,7.094316427388860369e+00,2.405939312120672469e+00,8.615471548883277264e-02,4.781733265920465694e-04,2.383507354702330883e+00,4.699176848751127067e-02
5.708790809172890057e-01,9.122354361976511838e-02,1.044364293344265211e-03,7.496828874044625390e-02,5.684058024838167356e+00,1.164948664621558772e+00,6.004728748867416144e-02,8.821633196439012357e-04,1.832750878204463030e+00,7.669380085266869207e-02
1.555917432106217468e+00,7.983260916600529167e-02,1.492598803759965197e-03,3.334485376850452459e-02,2.529007790374474318e+00,2.542390464535211336e+00,1.523568449486944199e-01,5.993853631393901080e-04,2.887831568491034950e+00,1.149476379823213823e-01
8.409519152310500623e-01,9.767279624660807347e-02,5.644556191460782133e-04,2.245239528202824103e-02,8.351800463793347618e+00,2.082671105913799003e+00,1.252573639403566363e-01,8.532554066456169480e-04,2.872081349228043035e+00,3.826006921216992818e-02
7.857954025856270786e-01,6.472005254941060048e-02,6.627217569383556496e-04,3.495389801661107076e-02,6.790562071930893673e+00,2.117148364783708381e+00,8.411498461470484633e-02,7.247636838850794391e-04,2.347829124144885427e+00,1.191969962803892530e-01
1.927018679204571594e+00,3.941337895074391307e-02,5.713710092381718477e-04,2.741960732667860987e-02,7.680186079026644741e+00,1.788584072987968954e+00,4.357739839983928998e-02,9.255877627487290454e-04,1.040719104985605048e+00,4.360175444166270592e-02
7.028401154063084189e-01,5.815721057349602929e-02,1.848765027645039947e-03,6.462157689950426276e-02,6.338470273663550536e+00,2.312207653019255460e+00,1.187520688770569155e-01,6.914125045760438973e-04,1.194100163912249268e+00,5.509217156978942626e-02
1.697123151988735534e+00,8.132394759929564843e-02,1.533961815569579671e-03,2.454473692672435453e-02,6.717702195235982998e+00,1.246582732059053900e+00,4.466464513962226102e-02,9.956558364507693461e-04,3.500515708202385223e+00,6.573096676905461344e-02
1.690234166435097718e+00,3.503891365880419662e-02,1.738205245960857846e-03,5.092193094831219680e-02,8.221022669846604458e+00,8.771409197308042138e-01,6.525254993949747284e-02,6.791142205596475620e-04,2.682873881534661109e+00,1.164187959247516418e-01
1.912074160112463783e+00,7.720279688283179786e-02,1.517538875671179364e-03,2.970108830912991660e-02,5.491786036489800793e+00,2.196032418426595356e+00,7.161387433462335084e-02,2.759553130971373921e-04,3.232682212647683961e+00,4.405896303008449699e-02
1.271730696674743033e+00,7.413905631861900103e-02,9.663126371916548954e-04,2.642201075218460551e-02,6.802218439142425410e+00,1.553174280933895979e+00,4.725028241985056165e-02,6.712932639331307743e-04,3.836498918204222175e+00,5.011003800559883647e-02
1.211350741552189803e+00,9.942099037928431304e-02,6.519797477797790834e-04,7.812099903455971273e-02,4.478487377310014672e+00,2.309489407807380879e+00,1.573562859650576573e-01,8.723340397105181854e-04,2.485900914490446034e+00,7.147316948489881860e-02
5.940252382214300519e-01,8.223683475409312993e-02,1.531678400145221938e-03,4.915186444563515722e-02,5.255137383650575700e+00,1.412893764123646978e+00,7.109765265730515205e-02,3.652595948821614285e-04,2.763601207135141902e+00,8.607082610995177296e-02
1.670515024192100739e+00,5.122074258895842336e-02,7.246264746177948513e-04,7.216532993823837616e-02,5.396195339293043958e+00,1.178944140096665150e+00,1.171167513701774909e-01,5.207606716739056167e-04,1.758411721563559293e+00,3.910688031171380419e-02
1.129044080724275423e+00,3.753686362937162790e-02,1.477597459969017934e-03,4.827973200985822416e-02,3.855852620979483447e+00,6.856741934202655875e-01,1.005160520343717917e-01,5.298109073623759064e-04,3.222840140372299267e+00,5.187464668201845208e-02
1.354629521432151762e+00,6.682291971376047579e-02,5.391507696671874730e-04,6.777550217566249979e-02,8.639893152451715963e+00,2.560701556683222524e+00,6.771335781805196130e-02,4.561843738861332031e-04,1.241701779884238688e+00,1.098984804726605841e-01
7.576790667257014000e-01,9.722809701837489826e-02,7.939977573887624460e-04,5.062132152181918199e-02,2.278477485368409106e+00,2.191962326024029295e+00,8.836266232325079573e-02,9.067465439800111507e-04,1.459262146902742252e+00,7.306414359671831171e-02
7.039611556473455156e-01,7.400249915342992091e-02,1.643268053686176627e-03,4.170205232869679535e-02,5.437425932679245122e+00,7.581511888037203439e-01,1.561939283608527185e-01,3.952026725862266103e-04,1.461765158726154201e+00,4.936629545188449264e-02
1.364683686322730072e+00,2.623203369568836985e-02,1.553462022898844525e-03,3.792297822664113943e-02,4.711406549400178889e+00,2.438105935792204804e+00,6.627906580040709983e-02,9.959061832499472959e-04,1.470393610812744889e+00,6.685053415778649533e-02
1.964728458343963702e+00,6.406362859824274447e-02,6.246690180838918114e-04,5.176618229175424662e-02,6.597227959476115622e+00,8.313398663711094594e-01,9.320828698283184499e-02,5.980398626540630626e-04,1.289163506563296480e+00,1.196946439853598387e-01
8.797036657297814255e-01,7.797564900136325083e-02,5.803532698061851297e-04,2.854225300538537277e-02,4.425921937213283641e+00,7.112488630352198360e-01,1.459296068569379268e-01,4.575740079813946050e-04,3.331652922356737712e+00,3.024341574040699185e-02
7.416382165091529588e-01,8.340506477063161506e-02,1.685113082910226880e-03,4.004458627087792433e-02,7.676468716537465653e+00,9.944573032169927718e-01,1.280094817102768456e-01,2.925624338050591034e-04,3.148296601782065274e+00,1.087192279998888678e-01
